id,Date,daynight,code,site,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1,2019-01-01,Home,WAC,Wandsworth - Lavender Hill (Clapham Jct),29.194248451827832,32.55082954489067,32.04394061992184,25.39570975452506,24.45000833451746,34.58359346289877,46.20675227045263,44.92562206199039,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37.085119362224646,45.396986440186616,39.9991740244645,30.645187464154866,35.640502722992814,32.51205758939136
2,2019-01-01,Work,WAC,Wandsworth - Lavender Hill (Clapham Jct),-999,-999,-999,-999,-999,-999,-999,-999,44.96247045254749,37.75538783483646,51.192318375514006,49.71691607740054,28.95087831816599,17.140997139152645,27.36965596278709,41.470960469055974,30.475973044133955,46.726906583203395,-999,-999,-999,-999,-999,-999
3,2019-01-02,Home,WAC,Wandsworth - Lavender Hill (Clapham Jct),30.479649116119862,16.437214480182526,15.016800939808386,12.031410349628588,15.79850945915616,24.42004761261493,43.71701218337103,59.959596286177366,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,62.71172255969094,50.931989194930296,47.798545553444534,53.616721000376685,54.31079164042672,56.277569703044406
4,2019-01-02,Work,WAC,Wandsworth - Lavender Hill (Clapham Jct),-999,-999,-999,-999,-999,-999,-999,-999,57.407686249010986,52.799691608005304,59.232715575251994,52.2124190352213,48.27127908047685,39.12226991769082,61.802472520993426,52.24629577509153,52.14545809158814,59.4430010976736,-999,-999,-999,-999,-999,-999
5,2019-01-03,Home,WAC,Wandsworth - Lavender Hill (Clapham Jct),42.21207280276121,28.055085234237477,26.627711964037218,20.24566664511894,24.146510412502817,43.16255584057477,61.5837101533975,55.1297684874699,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80.83990164825057,82.6901703404963,64.9161599103947,68.14952410724914,84.96768723338883,72.83946747046495
6,2019-01-03,Work,WAC,Wandsworth - Lavender Hill (Clapham Jct),-999,-999,-999,-999,-999,-999,-999,-999,62.09965124604653,56.60940177122488,52.85550698485582,61.89198209511438,81.02504658260001,60.27519223848298,66.99056003061861,72.9444568386121,76.05268229033042,82.21526237170856,-999,-999,-999,-999,-999,-999
7,2019-01-04,Home,WAC,Wandsworth - Lavender Hill (Clapham Jct),57.87212753328588,70.44487699726609,66.89213713105983,62.282875420694566,63.75522096423136,50.4257428352628,52.80276254511635,61.43863021970365,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,93.81887520667937,84.755503861643,77.12222250790721,79.66784385854181,69.12906426378403,67.55864533509883
8,2019-01-04,Work,WAC,Wandsworth - Lavender Hill (Clapham Jct),-999,-999,-999,-999,-999,-999,-999,-999,77.74749687123331,76.84776561129698,90.54303605966508,69.55014853757352,58.9381639017289,45.04920490316315,42.85684412933664,57.8375397426591,61.67108430132565,77.1978079761004,-999,-999,-999,-999,-999,-999
9,2019-01-05,Home,WAC,Wandsworth - Lavender Hill (Clapham Jct),65.4547141423753,50.23538584255153,45.75322797749057,41.55842145917606,34.691427986089394,43.12223441910204,52.862639002336664,33.8362716103885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86.19899147038768,82.42422307795455,78.35923445684483,75.25939470420577,66.86945447628487,76.74094314945295
10,2019-01-05,Work,WAC,Wandsworth - Lavender Hill (Clapham Jct),-999,-999,-999,-999,-999,-999,-999,-999,29.03163776608454,27.965001629033463,28.34990248364494,32.43807556113791,24.843516293924424,28.65246568553168,31.50408230617543,34.62909207716031,46.84199903718224,60.121309959804336,-999,-999,-999,-999,-999,-999
