id,Date,daynight,code,site,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1,2019-01-01,Home,CR7,Croydon - Purley Way A23,11.385180379809956,12.96534861133543,12.285496335369997,9.797133060336831,9.521960029235323,10.17802203983581,13.872014187464591,14.567394042013026,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.696971074897693,35.51844952460084,25.351182898448744,22.217344479534876,39.78287556268191,31.14354797263475
2,2019-01-01,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,14.737738345341189,17.479241620859963,17.411388670994732,23.239332443046035,27.56994736431728,18.426409259032106,20.887606969040156,20.671678096770627,33.531185533406806,41.58381154617274,-999,-999,-999,-999,-999,-999
3,2019-01-02,Home,CR7,Croydon - Purley Way A23,39.267647028674794,34.669351051436195,39.285586188155975,38.19391339911849,36.95620666732337,34.51081230301632,52.22311101962061,65.80718672546502,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.91116078356667,58.732012151920166,68.84272348212235,51.1701482538272,52.107781812497464,47.75954224876056
4,2019-01-02,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,53.09348257088223,64.16226646339271,67.80609901939889,65.28879675695715,68.27223749335353,70.92131303752592,56.80422727451998,62.70556725971971,57.418465947644016,56.78066994164994,-999,-999,-999,-999,-999,-999
5,2019-01-03,Home,CR7,Croydon - Purley Way A23,51.4776665787181,42.98394174892779,34.590533582270396,26.7002884301854,27.317213702267665,30.669792348361852,39.8531620232626,57.00424330574299,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.14420732387501,51.453592157477736,51.32189417326688,53.7132895041209,54.03687412491763,49.287084577188104
6,2019-01-03,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,56.59570997991745,65.351770449736,57.82239742910426,59.10639479412649,61.25109351232017,48.08101834229619,67.66206285984542,72.85779082656377,53.57697206840821,53.46370402200391,-999,-999,-999,-999,-999,-999
7,2019-01-04,Home,CR7,Croydon - Purley Way A23,44.077277631723945,37.85197254234563,33.97520121191541,39.63464604961934,47.01218610242831,49.36062489310227,52.405097460863715,50.99171511508795,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75.48543219075366,74.45221380779141,69.41548029370514,62.64461118722418,56.99250824576461,57.63056204916162
8,2019-01-04,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,49.50137562611049,48.07149230282541,50.416170198343686,69.93616495936062,55.343429761961914,50.90303784381968,54.41415288537781,61.81375198225762,76.19876408358017,82.22000765757018,-999,-999,-999,-999,-999,-999
9,2019-01-05,Home,CR7,Croydon - Purley Way A23,54.695928783896555,51.208041223909895,42.79702028056669,42.66369448730714,38.59005414534759,33.777523828284686,36.863916135227086,41.72833034606438,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.926782614153495,60.300128499010846,56.266623361265424,54.23109854995209,38.09683981882584,44.78789968484208
10,2019-01-05,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,43.45946342700409,43.97997729626896,39.84853329227368,38.65297272018289,32.71009156247606,25.374421195402977,26.30218194048473,46.8961876942976,53.39016842052927,50.139134276515904,-999,-999,-999,-999,-999,-999
11,2019-01-06,Home,CR7,Croydon - Purley Way A23,36.41475205090311,32.57116214744003,24.37925681932291,25.690803542533533,18.843420114805458,19.00126746850197,22.388453769419957,33.445521899756585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53.41714558793327,48.64288521924843,50.90855956289669,54.29237769877019,46.25933237030147,44.27389362647702
12,2019-01-06,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,37.60260939490451,42.77359063095057,44.53237381609715,46.91932152364542,52.61246258352672,60.965882697747574,59.93560395992156,50.448118953555294,59.4762842591266,61.38164742924306,-999,-999,-999,-999,-999,-999
13,2019-01-07,Home,CR7,Croydon - Purley Way A23,37.75633205915031,30.66320126524943,25.480502428378312,26.52434397053955,23.881718385573137,26.37629751608129,31.247833257635133,37.40351768227118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.053365059680655,25.39244066176668,19.800276096928748,18.291151246736863,14.438783778497902,13.325286191654609
14,2019-01-07,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,46.06429840168487,40.441455789691496,38.14019122316797,40.316892652562245,38.92906371033487,32.22757489955737,33.65330087720781,35.98982403624929,33.17220249218111,29.6174521521789,-999,-999,-999,-999,-999,-999
15,2019-01-08,Home,CR7,Croydon - Purley Way A23,12.61067741355793,11.156368395496782,7.667814789475843,6.453781680388648,5.886745150154379,10.447834101663076,19.797498541380005,40.83806520813667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,57.39861323080258,59.04959723348318,56.74609929501271,58.29660473052307,58.68879917743749,46.905898237343905
16,2019-01-08,Work,CR7,Croydon - Purley Way A23,-999,-999,-999,-999,-999,-999,-999,-999,55.60685557289653,57.259059500712986,43.49808695845381,45.99345483235077,43.992302656123506,42.044044554509455,42.519847359853316,48.889195573393515,59.09885628947046,67.68782014141688,-999,-999,-999,-999,-999,-999
17,2019-01-09,Home,CR7,Croydon - Purley Way A23,40.26837497800021,24.56100270738853,23.690602738379077,26.227805333130384,22.951517582228487,23.61462565640848,37.06418265684922,53.203140769406886,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.9380172154845,57.521751725923465,57.864683757719135,53.957291832069934,46.9123607067083,44.518017144536714
