id,Date,daynight,code,site,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1,2019-01-01,Home,KT4,Kingston Upon Thames - Tolworth Broadway,26.676958826846793,22.43079766848581,19.36827400186887,15.018818773587414,11.991409695743103,19.44550520626293,26.645146330337244,26.73852904801252,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.181014875374963,21.253977496991972,17.808467681641517,11.9848878024115,11.577518172867284,10.75088875180679
2,2019-01-01,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,30.525039125572626,37.51160347393085,29.940891863111727,31.127890562287146,38.89116188809337,45.00247627652869,39.41088735734016,45.0471783315462,36.22599336539953,24.68669645013336,-999,-999,-999,-999,-999,-999
3,2019-01-02,Home,KT4,Kingston Upon Thames - Tolworth Broadway,14.456318443556397,21.12784511945775,13.202484203259967,9.84413834082493,11.323175428224047,21.768091737112236,32.46865196925095,44.089199481718495,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,57.908752213025814,58.129589953253735,40.765017988475826,40.5040016155243,37.37060891292509,28.251940997162137
4,2019-01-02,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,49.19133849273001,33.165220201382205,38.14861775672034,38.02846921907267,37.030685811056784,47.149169328927165,40.64928290977072,41.87989173101709,51.06805543458293,52.88141259285849,-999,-999,-999,-999,-999,-999
5,2019-01-03,Home,KT4,Kingston Upon Thames - Tolworth Broadway,27.84829946087908,32.76668060222664,23.474632242286297,23.22942171603041,19.71389842137809,42.3244968452179,52.91133614729512,69.15506339683952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71.31419882314245,72.61070956078674,69.6997337968703,78.16862674898141,78.28459148091055,78.96986096006515
6,2019-01-03,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,50.76207917897368,55.37538627456477,71.3123452028152,72.0312605294082,72.60338206009641,46.66886695731923,78.27521799355588,52.233629239974896,53.33326200988411,58.898675612146896,-999,-999,-999,-999,-999,-999
7,2019-01-04,Home,KT4,Kingston Upon Thames - Tolworth Broadway,65.65275365611787,60.355507336858395,53.7274598813816,58.5550406354846,63.52346920499589,69.41284993265006,53.92212950440831,65.27084466201521,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,101.4695121834772,84.7690445159669,72.42931845261262,62.582262266000264,66.88784530212487,67.5614675069465
8,2019-01-04,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,74.86550928425055,62.65478118050349,57.63417894622404,63.95230229997451,70.98644097785794,73.40646957337384,64.44501083458316,53.58306254762657,93.07722616299807,100.02496444840554,-999,-999,-999,-999,-999,-999
9,2019-01-05,Home,KT4,Kingston Upon Thames - Tolworth Broadway,61.78924665058259,51.49910756874563,46.01326537197293,42.279146029686515,36.063389630898335,37.31617820087723,43.67264523496048,41.58686261566636,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75.6874663819473,71.01061718460804,63.42270901780581,58.99465052986723,60.837397562025615,57.406084259178904
10,2019-01-05,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,36.01984975106263,23.311194448844788,40.1183725611386,55.441668910480615,53.2491028560778,47.05050627079936,49.58731151885455,60.22602310154267,70.53925148341494,82.02500863724585,-999,-999,-999,-999,-999,-999
11,2019-01-06,Home,KT4,Kingston Upon Thames - Tolworth Broadway,47.717305319815495,33.96030829485288,27.97830358237577,24.323667331533763,19.790592243910584,21.498022015360633,25.82025896410573,31.923549390157675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,77.96965981147565,69.96493079765092,58.722871659911704,45.15116367269283,47.06099288830675,58.37239188685522
12,2019-01-06,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,39.89601737462694,53.167999445752066,59.594444861490445,60.545026228887274,65.06602877610588,79.78067885448598,72.02738342406012,70.3354079897989,74.15402847237829,81.65559329175149,-999,-999,-999,-999,-999,-999
13,2019-01-07,Home,KT4,Kingston Upon Thames - Tolworth Broadway,39.23082328791797,30.26305330337333,30.314565332388323,25.70224661240067,22.638510308482218,24.073256583724856,57.407420362890896,70.14027412474286,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41.268411806415834,33.324014571727,28.964440246853783,24.146903406917353,20.771880190245337,16.28700768172337
14,2019-01-07,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,67.97054249481009,68.01067990262274,58.83710250680407,55.05097150624378,49.50839449971073,50.936606511679614,48.07083643177617,48.00785231274333,46.48457105327341,44.252292395172326,-999,-999,-999,-999,-999,-999
15,2019-01-08,Home,KT4,Kingston Upon Thames - Tolworth Broadway,15.359232816912453,11.45690842480344,3.9775139731157334,6.858298399147827,6.760886017495979,16.383972474620723,38.23243357287291,75.01166826721646,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63.71392860635257,55.819544171546326,44.28845241545228,56.06439699199902,57.03145930060026,42.09857191546409
16,2019-01-08,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,72.83640790941054,68.43496735479704,39.44257461601535,34.15482069798938,29.558985699473507,24.798852130459785,27.927961643195697,36.788547714508304,54.3318235548068,62.82779423367976,-999,-999,-999,-999,-999,-999
17,2019-01-09,Home,KT4,Kingston Upon Thames - Tolworth Broadway,37.55390844149659,27.53748667236975,19.64227366614194,14.05493460874342,10.6086614540909,11.699097547820084,26.090338192671226,48.95024923976917,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48.97420108350819,50.39709933622427,57.36346273760308,50.7839444832648,34.65647606445517,30.04049825040948
18,2019-01-09,Work,KT4,Kingston Upon Thames - Tolworth Broadway,-999,-999,-999,-999,-999,-999,-999,-999,43.12084426280568,36.105127411637305,34.264880339417736,36.90097946076874,32.906084218015955,26.407605057822337,25.22724228976024,29.144137061731488,35.16222359281527,42.026297012752714,-999,-999,-999,-999,-999,-999
