id,Date,daynight,code,site,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1,2019-01-01,Home,BX2,Bexley - Belvedere,5.592387329249122,9.12131783690914,10.551324495420673,10.954316762873722,10.738220825772062,11.870973393925034,16.825389971035012,22.736597289328436,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.017839456181074,10.984739561061064,9.529116067363276,8.580213404019164,11.68751139828004,22.1255344968146
2,2019-01-01,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,20.443555691635147,23.269262316636983,27.501433454658716,20.48203354408676,11.546110253880682,10.373181368563484,10.606014249734754,13.596855556216664,14.504821264887548,12.317947152350166,-999,-999,-999,-999,-999,-999
3,2019-01-02,Home,BX2,Bexley - Belvedere,13.0013457233195,26.470813796259787,27.17653935426274,23.91762279627045,21.26997562949616,29.690355003454194,46.03107278815536,36.37521806504117,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33.90870165963961,36.12693938803693,35.015650528263926,23.76775230654356,25.70366702236124,25.94127270776793
4,2019-01-02,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,40.115894286853425,37.423261674664936,29.25690583659273,27.852043662611784,26.22351009316159,24.029535836250243,28.047693509034925,35.91515790622043,28.91254030788688,34.34997585326018,-999,-999,-999,-999,-999,-999
5,2019-01-03,Home,BX2,Bexley - Belvedere,22.721801382863323,21.453298374672578,25.1778769961112,29.092385918192015,30.860995816343134,35.11729172023132,53.650784573928135,59.67205454041888,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39.703366748191115,34.22061086408337,35.65113402169274,57.18955644353763,50.12204773048518,50.607485417153704
6,2019-01-03,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,56.964123541642365,55.85178695828359,52.212136403650376,36.79704430025512,32.388939161125755,36.08796515185596,34.95853100304142,33.32302516984919,36.56402810976958,37.02783325302164,-999,-999,-999,-999,-999,-999
7,2019-01-04,Home,BX2,Bexley - Belvedere,47.91431702090207,49.653335181949515,53.16879808798638,51.35166229970932,44.72130374708386,46.677863609637335,45.804208311119815,47.31140152863003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,68.75527097308003,69.10023727544545,63.98080763278244,65.8984309534629,57.62617582376298,47.317815939345905
8,2019-01-04,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,46.25784329190522,48.66246831544534,41.74193001632672,40.38007357062046,28.196232361345093,24.274125647117096,29.060174859003535,27.017287772470716,42.34252105514457,60.64143032457224,-999,-999,-999,-999,-999,-999
9,2019-01-05,Home,BX2,Bexley - Belvedere,46.39790560337581,43.90922765017438,38.52805404755343,30.677514041174454,21.914743473049313,21.815428965219613,20.397141496067107,19.780652370720752,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37.8229910024708,43.14859407188702,42.59058670176616,32.60607662272112,30.902809926891997,28.40085551550232
10,2019-01-05,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,18.824123632148716,21.914133892689627,19.302269109687185,17.20185554190826,16.86927518164547,14.481700297321249,17.171936496825463,20.548273725423645,27.350535960929346,38.440257997864165,-999,-999,-999,-999,-999,-999
11,2019-01-06,Home,BX2,Bexley - Belvedere,33.70596270577385,51.78034868809781,46.38187880051682,37.64861769026163,31.659420083436327,30.984586242422704,32.885020095209654,37.705148376213735,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45.63982770533739,38.60433867190333,60.18210947911905,57.6327965301864,50.98236483614386,51.10572630564072
12,2019-01-06,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,41.20965750856646,46.281612120696366,42.245986648476375,35.59988724058063,33.26263887218038,31.15156902103584,34.48600610458892,34.37415518676525,41.25886674668249,45.45242713940079,-999,-999,-999,-999,-999,-999
13,2019-01-07,Home,BX2,Bexley - Belvedere,47.91950638049896,35.850416831565475,38.28722111320221,35.83375390417262,36.019665771650324,31.32904995961334,23.938723837935587,29.287390143062566,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.521035538129443,24.0399599798409,21.79510667599681,21.96178482303818,16.90866234150579,7.837329357964852
14,2019-01-07,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,22.584460054399763,21.963811791692287,23.298490325709295,22.335883813518517,30.977981465762102,18.924229229583517,17.1777519111379,17.747691029726646,19.466049663522952,16.416870785051035,-999,-999,-999,-999,-999,-999
15,2019-01-08,Home,BX2,Bexley - Belvedere,6.935843809686772,6.24497718686267,10.580442797122217,8.685039958536166,10.458931758990117,12.12114551317497,15.613859468863463,25.296891401007787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50.4901376497836,48.76061113049352,34.270056501682184,29.74116171396985,30.76623688577136,31.90451697757677
16,2019-01-08,Work,BX2,Bexley - Belvedere,-999,-999,-999,-999,-999,-999,-999,-999,34.92605702186117,36.189690949475576,24.551622769293488,15.717814672263671,14.110478920623745,12.728350207188324,15.588166600790736,21.421779092132393,36.93247918721302,44.547192673034274,-999,-999,-999,-999,-999,-999
17,2019-01-09,Home,BX2,Bexley - Belvedere,32.26352821562194,20.51023162160547,15.530864191042395,13.753247381242447,13.466546716218687,17.52623091307343,19.976531327311903,28.716557961897443,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.335592784740957,30.872222814436196,30.24179938496191,27.608543261415264,29.203805852499887,24.407062174240977
